Ensembl Gene ID	Gene Symbol
ENSG00000064201	TSPAN32
ENSG00000216657	-
ENSG00000248667	-
ENSG00000271955	-
ENSG00000174403	-
ENSG00000234583	-
ENSG00000143536	CRNN
ENSG00000271850	-
ENSG00000132259	CNGA4
ENSG00000221192	-
ENSG00000025800	KPNA6
ENSG00000276685	-
ENSG00000120697	ALG5
ENSG00000234204	-
ENSG00000164172	MOCS2
ENSG00000262503	-
ENSG00000169118	CSNK1G1
ENSG00000235942	LCE6A
ENSG00000259182	-
ENSG00000231431	-
ENSG00000236762	-
ENSG00000233537	-
ENSG00000227649	-
ENSG00000281755	-
ENSG00000233689	-
ENSG00000235770	-
ENSG00000271826	-
ENSG00000256234	-
ENSG00000198677	TTC37
ENSG00000205837	-
ENSG00000185684	-
ENSG00000238213	-
ENSG00000162086	ZNF75A
ENSG00000257764	-
ENSG00000254231	-
ENSG00000271129	-
ENSG00000214211	-
ENSG00000253992	-
ENSG00000071967	CYBRD1
ENSG00000170935	NCBP2L
ENSG00000268941	-
ENSG00000244376	-
ENSG00000272135	-
ENSG00000253831	ETV3L
ENSG00000250422	-
ENSG00000237650	-
ENSG00000235091	-
ENSG00000229582	-
ENSG00000224797	-
ENSG00000224750	-
ENSG00000213519	-
ENSG00000230285	-
ENSG00000240861	-
ENSG00000277123	-
ENSG00000237418	-
ENSG00000136463	TACO1
ENSG00000236876	-
ENSG00000201550	-
ENSG00000218227	-
ENSG00000169253	-
ENSG00000105401	CDC37
ENSG00000137218	FRS3
ENSG00000275846	-
ENSG00000119227	PIGZ
ENSG00000270140	-
ENSG00000183807	FAM162B
ENSG00000147753	-
ENSG00000261652	C15orf65
ENSG00000226237	-
ENSG00000240103	-
ENSG00000280675	-
ENSG00000166569	CPLX4
ENSG00000254437	-
ENSG00000237422	-
ENSG00000263394	-
ENSG00000270809	-
ENSG00000240416	-
ENSG00000253220	-
ENSG00000102781	KATNAL1
ENSG00000182329	KIAA2012
ENSG00000236937	-
ENSG00000248933	USP17L22
ENSG00000139597	N4BP2L1
ENSG00000275005	-
ENSG00000261675	-
ENSG00000125869	LAMP5
ENSG00000164651	SP8
ENSG00000271284	-
ENSG00000227962	-
ENSG00000223053	-
ENSG00000265378	-
ENSG00000258765	-
ENSG00000266306	-
ENSG00000240875	-
ENSG00000151006	PRSS53
ENSG00000129003	VPS13C
ENSG00000156973	PDE6D
ENSG00000229668	-
ENSG00000182477	-
ENSG00000233939	-
ENSG00000151364	KCTD14
ENSG00000248840	-
ENSG00000230082	-
ENSG00000224535	-
ENSG00000267354	-
ENSG00000265946	-
ENSG00000230290	-
ENSG00000272385	-
ENSG00000237336	-
ENSG00000058063	ATP11B
ENSG00000279120	-
ENSG00000223920	-
ENSG00000143924	EML4
ENSG00000279070	-
ENSG00000176020	AMIGO3
ENSG00000263520	-
ENSG00000258493	-
ENSG00000069011	PITX1
ENSG00000263637	-
ENSG00000235598	-
ENSG00000172938	MRGPRD
ENSG00000133083	DCLK1
ENSG00000232958	-
ENSG00000267528	-
ENSG00000276538	-
ENSG00000201339	-
ENSG00000007384	RHBDF1
ENSG00000223907	-
ENSG00000207178	-
ENSG00000222719	-
ENSG00000244641	-
ENSG00000280090	OR8B4
ENSG00000090776	EFNB1
ENSG00000215124	-
ENSG00000181481	RNF135
ENSG00000179846	NKPD1
ENSG00000257101	-
ENSG00000275319	-
ENSG00000254172	-
ENSGR0000227159	-
ENSG00000228792	-
ENSG00000255449	-
ENSG00000237784	-
ENSG00000253283	-
ENSG00000178038	ALS2CL
ENSG00000117151	CTBS
ENSG00000255772	-
ENSG00000256338	-
ENSG00000158164	TMSB15A
ENSG00000130600	-
ENSG00000266579	-
ENSG00000280184	-
ENSG00000225341	-
ENSG00000204084	INPP5B
ENSG00000272103	-
ENSG00000281235	-
ENSG00000060709	RIMBP2
ENSG00000237859	-
ENSG00000144596	GRIP2
ENSG00000253348	-
ENSG00000275210	-
ENSG00000153885	KCTD15
ENSG00000163467	TSACC
ENSG00000111218	PRMT8
ENSG00000138379	MSTN
ENSG00000241745	-
ENSG00000223595	-
ENSG00000119328	ABITRAM
ENSG00000253088	-
ENSG00000270093	-
ENSG00000126214	KLC1
ENSG00000232161	-
ENSG00000198099	ADH4
ENSG00000145863	GABRA6
ENSG00000152778	IFIT5
ENSG00000243062	-
ENSG00000233760	-
ENSG00000081177	EXD2
ENSG00000068120	COASY
ENSG00000071242	RPS6KA2
ENSG00000270807	-
ENSG00000253807	-
ENSG00000252132	-
ENSG00000213972	-
ENSG00000238372	-
ENSG00000274206	-
ENSG00000213032	-
ENSG00000172817	CYP7B1
ENSG00000280005	-
ENSG00000242990	-
ENSG00000153789	CIBAR2
ENSG00000262870	-
ENSG00000233292	-
ENSG00000228470	-
ENSG00000264544	-
ENSG00000261796	ISY1-RAB43
ENSG00000247033	-
ENSG00000256473	-
ENSG00000270788	-
ENSG00000275537	-
ENSG00000261818	-
ENSG00000220305	-
ENSG00000271788	-
ENSG00000196990	FAM163B
ENSG00000207047	-
ENSG00000224881	-
ENSG00000255527	-
ENSG00000254606	-
ENSG00000101052	IFT52
ENSG00000213779	-
ENSG00000276373	-
ENSG00000185189	NRBP2
ENSG00000239219	-
ENSG00000235837	-
ENSG00000237312	-
ENSG00000212625	-
ENSG00000196436	NPIPB15
ENSG00000153147	SMARCA5
ENSG00000255537	LOC403312
ENSG00000259710	-
ENSG00000248572	-
ENSG00000243018	-
ENSG00000281133	-
ENSG00000248423	-
ENSG00000199071	-
ENSG00000207174	-
ENSG00000238344	-
ENSG00000234686	-
ENSG00000227070	-
ENSG00000164500	SPATA48
ENSG00000213185	FAM24B
ENSG00000258490	-
ENSG00000231063	-
ENSG00000277662	-
ENSG00000281611	-
ENSG00000206605	-
ENSG00000252641	-
ENSG00000229105	-
ENSG00000237452	BHMG1
ENSG00000230929	-
ENSG00000251917	-
ENSG00000243256	-
ENSG00000272463	-
ENSG00000165355	FBXO33
ENSG00000263742	-
ENSG00000163879	DNALI1
ENSG00000151151	IPMK
ENSG00000186451	SPATA12
ENSG00000085721	RRN3
ENSG00000183632	LOC102723713; TP53TG3F; TP53TG3; LOC102723655; TP53TG3E
ENSG00000207146	-
ENSG00000266432	-
ENSG00000029534	ANK1
ENSG00000242970	-
ENSG00000264391	-
ENSG00000136731	UGGT1
ENSG00000243264	-
ENSG00000065802	ASB1
ENSG00000153767	GTF2E1
ENSG00000163882	POLR2H
ENSG00000109436	TBC1D9
ENSG00000117155	SSX2IP
ENSG00000252542	-
ENSG00000216740	-
ENSG00000183723	CMTM4
ENSG00000261190	C16orf97
ENSG00000254860	-
ENSG00000259154	-
ENSG00000251816	-
ENSG00000253901	-
ENSG00000265322	-
ENSG00000149295	DRD2
ENSG00000168785	TSPAN5
ENSG00000265451	-
ENSG00000258184	-
ENSG00000044574	HSPA5
ENSG00000204147	ASAH2B
ENSG00000187535	IFT140
ENSG00000232188	-
ENSG00000161055	SCGB3A1
ENSG00000213205	-
ENSG00000200142	-
ENSG00000273024	-
ENSG00000206611	-
ENSG00000174514	MFSD4A
ENSG00000266719	-
ENSG00000226041	-
ENSG00000276406	-
ENSG00000101224	CDC25B
ENSG00000230935	-
ENSG00000226669	-
ENSG00000211925	-
ENSG00000157916	RER1
ENSG00000158887	MPZ
ENSG00000166997	CNPY4
ENSG00000164077	MON1A
ENSG00000103245	CIAO3
ENSG00000232634	-
ENSG00000073282	TP63
ENSG00000224104	-
ENSG00000163900	TMEM41A
ENSG00000273596	-
ENSG00000280729	-
ENSG00000256116	-
ENSG00000230908	-
ENSG00000216523	-
ENSG00000115648	MLPH
ENSG00000112183	RBM24
ENSG00000229638	-
ENSG00000244514	-
ENSG00000206727	-
ENSG00000267740	-
ENSG00000260747	-
ENSG00000230160	-
ENSG00000087258	GNAO1
ENSG00000159733	ZFYVE28
ENSG00000227824	-
ENSG00000197162	ZNF785
ENSG00000099622	CIRBP
ENSG00000223593	-
ENSG00000212316	-
ENSG00000267325	-
ENSG00000099814	CEP170B
ENSG00000036672	USP2
ENSG00000198429	ZNF69
ENSG00000249616	-
ENSG00000230298	-
ENSG00000229771	-
ENSG00000243531	-
ENSG00000238012	-
ENSG00000213462	ERV3-1
ENSG00000280059	-
ENSG00000221425	-
ENSG00000254707	-
ENSG00000207970	-
ENSG00000224537	-
ENSG00000248753	-
ENSG00000255377	-
ENSG00000276513	-
ENSG00000253020	-
ENSG00000197905	TEAD4
ENSG00000259044	-
ENSG00000234688	-
ENSG00000275363	-
ENSG00000266041	-
ENSG00000261520	-
ENSG00000201271	-
ENSG00000072071	ADGRL1
ENSG00000224358	-
ENSG00000109089	CDR2L
ENSG00000207255	-
ENSG00000186532	SMYD4
ENSG00000100353	EIF3D
ENSG00000196367	TRRAP
ENSG00000117010	ZNF684
ENSG00000281006	-
ENSG00000242752	-
ENSG00000256564	-
ENSG00000266621	-
ENSG00000115112	TFCP2L1
ENSG00000165714	BORCS5
ENSG00000273341	-
ENSG00000181061	HIGD1A
ENSG00000110074	FOXRED1
ENSG00000113119	TMCO6
ENSG00000113558	SKP1
ENSG00000114107	CEP70
ENSG00000278720	-
ENSG00000256552	-
ENSG00000233508	-
ENSG00000266140	-
ENSG00000249888	-
ENSG00000138755	CXCL9
ENSG00000254719	-
ENSG00000173852	DPY19L1
ENSG00000279525	-
ENSG00000204642	HLA-F
ENSG00000255054	-
ENSG00000235967	-
ENSG00000116652	-
ENSG00000245384	-
ENSG00000160602	NEK8
ENSG00000277562	-
ENSG00000100079	LGALS2
ENSG00000273595	-
ENSG00000273559	CWC25
ENSG00000198384	-
ENSG00000204652	-
ENSG00000263155	MYZAP
ENSG00000248187	-
ENSG00000225860	-
ENSG00000242671	-
ENSG00000110619	CARS1
ENSG00000274425	-
ENSG00000250992	-
ENSG00000267990	-
ENSG00000164744	SUN3
ENSG00000207965	-
ENSG00000163848	ZNF148
ENSG00000146054	TRIM7
ENSG00000262619	-
ENSG00000227776	-
ENSG00000145632	PLK2
ENSG00000264849	-
ENSG00000225816	-
ENSG00000279193	-
ENSG00000280766	-
ENSG00000248359	-
ENSG00000243633	-
ENSG00000116580	GON4L
ENSG00000159713	TPPP3
ENSG00000233980	-
ENSG00000196365	LONP1
ENSG00000218483	-
ENSG00000238009	-
ENSG00000263685	-
ENSG00000200218	-
ENSG00000223536	-
ENSG00000236905	-
ENSG00000232466	-
ENSG00000280901	-
ENSG00000264809	-
ENSG00000275982	-
ENSG00000198074	AKR1B10
ENSG00000179111	HES7
ENSG00000253874	-
ENSG00000225185	-
ENSG00000259862	-
ENSG00000167306	MYO5B
ENSG00000223856	-
ENSG00000167447	SMG8
ENSG00000268193	-
ENSG00000165985	C1QL3
ENSG00000249562	-
ENSG00000153956	CACNA2D1
ENSG00000261558	-
ENSG00000227965	-
ENSG00000240005	-
ENSG00000273030	-
ENSG00000225449	-
ENSG00000010282	HHATL
ENSG00000256651	-
ENSG00000254915	-
ENSG00000259411	-
ENSG00000274099	-
ENSG00000254536	-
ENSG00000106278	PTPRZ1
ENSG00000233106	-
ENSG00000232838	PET117
ENSG00000207247	-
ENSG00000143554	SLC27A3
ENSG00000252336	-
ENSG00000248345	-
ENSG00000167074	TEF
ENSG00000265311	-
ENSG00000248165	-
ENSG00000226819	-
ENSG00000259476	-
ENSG00000100418	DESI1
ENSG00000199940	-
ENSG00000224356	-
ENSG00000254452	-
ENSG00000131381	RBSN
ENSG00000143127	ITGA10
ENSG00000167858	TEKT1
ENSG00000278502	-
ENSG00000200754	-
ENSG00000258762	-
ENSG00000242573	-
ENSG00000248546	ANP32C
ENSG00000270820	-
ENSG00000155893	PXYLP1
ENSG00000164406	LEAP2
ENSG00000136811	ODF2
ENSG00000216853	-
ENSG00000262136	-
ENSG00000130508	PXDN
ENSG00000266573	-
ENSG00000252308	-
ENSG00000272810	-
ENSG00000248378	-
ENSG00000271462	-
ENSG00000253846	PCDHGA10
ENSG00000259320	-
ENSG00000146232	NFKBIE
ENSG00000240647	-
ENSG00000228504	-
ENSG00000112701	SENP6
ENSG00000259610	-
ENSG00000255855	-
ENSG00000258651	-
ENSG00000215088	-
ENSG00000231367	-
ENSG00000133315	MACROD1
ENSG00000267053	-
ENSG00000230323	-
ENSG00000273581	-
ENSG00000279080	-
ENSG00000127324	TSPAN8
ENSG00000175325	PROP1
ENSG00000135093	USP30
ENSG00000207221	-
ENSG00000278681	-
ENSG00000187806	TMEM202
ENSG00000212443	-
ENSG00000273981	-
ENSG00000206719	-
ENSG00000101474	APMAP
ENSG00000162620	LRRIQ3
ENSG00000259404	-
ENSG00000230424	-
ENSG00000119326	CTNNAL1
ENSG00000267772	-
ENSG00000225079	-
ENSG00000270300	-
ENSG00000266279	-
ENSG00000231464	-
ENSG00000254157	-
ENSG00000266809	-
ENSG00000231244	-
ENSG00000204237	OXLD1
ENSG00000266767	-
ENSG00000223189	-
ENSG00000206557	TRIM71
ENSG00000260318	-
ENSG00000232135	-
ENSG00000164100	NDST3
ENSG00000255131	-
ENSG00000154743	TSEN2
ENSG00000271268	-
ENSG00000200224	-
ENSG00000230416	-
ENSG00000272987	OR5AL1
ENSG00000116521	SCAMP3
ENSG00000214174	-
ENSG00000207360	-
ENSG00000234655	-
ENSG00000183092	BEGAIN
ENSG00000237718	-
ENSG00000131848	ZSCAN5A
ENSG00000226502	-
ENSG00000221730	-
ENSG00000265340	-
ENSG00000249031	-
ENSG00000256566	-
ENSG00000135299	ANKRD6
ENSG00000251899	-
ENSG00000254412	-
ENSG00000277212	-
ENSG00000226986	-
ENSG00000281528	-
ENSG00000226161	-
ENSG00000127955	GNAI1
ENSG00000167378	IRGQ
ENSG00000261532	-
ENSG00000228139	-
ENSG00000213465	ARL2
ENSG00000273534	-
ENSG00000226807	MROH5
ENSG00000231550	-
ENSG00000113638	TTC33
ENSG00000200941	-
ENSG00000184060	ADAP2
ENSG00000221746	-
ENSG00000272546	-
ENSG00000233231	-
ENSG00000100427	MLC1
ENSG00000258325	-
ENSG00000261346	-
ENSG00000279904	-
ENSG00000200840	-
ENSG00000134762	DSC3
ENSG00000212278	-
ENSG00000116985	BMP8B
ENSG00000250958	-
ENSG00000271667	-
ENSG00000262481	-
ENSG00000167323	STIM1
ENSG00000238079	-
ENSG00000265627	-
ENSG00000223036	-
ENSG00000278272	H3C3
ENSG00000199025	-
ENSG00000236009	-
ENSG00000236248	-
ENSG00000272862	-
ENSG00000259142	-
ENSG00000253166	-
ENSG00000146910	CNPY1
ENSG00000141194	OR4D1
ENSG00000267766	-
ENSG00000259717	-
ENSG00000273344	-
ENSG00000163565	IFI16
ENSG00000281130	-
ENSG00000131746	TNS4
ENSG00000256064	-
ENSG00000278601	-
ENSG00000108179	PPIF
ENSG00000227999	-
ENSG00000240454	-
ENSG00000206834	-
ENSG00000228952	-
ENSG00000277331	-
ENSG00000100425	BRD1
ENSG00000161960	EIF4A1
ENSG00000088387	DOCK9
ENSG00000278153	-
ENSG00000253114	-
ENSG00000249582	-
ENSG00000031081	ARHGAP31
ENSG00000240771	ARHGEF25
ENSG00000280086	-
ENSG00000277618	-
ENSG00000177673	TEX44
ENSG00000083520	DIS3
ENSG00000237760	-
ENSG00000252906	-
ENSG00000197355	UAP1L1
ENSG00000276486	-
ENSG00000107954	NEURL1
ENSG00000259701	-
ENSG00000228431	-
ENSG00000254547	-
ENSG00000124102	PI3
ENSG00000115207	GTF3C2
ENSG00000132704	FCRL2
ENSG00000152611	CAPSL
ENSG00000236188	-
ENSG00000277325	-
ENSG00000226232	-
ENSG00000238766	-
ENSG00000105176	URI1
ENSG00000153443	UBALD1
ENSG00000127957	-
ENSG00000251552	-
ENSG00000249403	-
ENSG00000172476	RAB40A
ENSG00000238065	-
ENSG00000240238	-
ENSG00000235378	-
ENSG00000221696	-
ENSG00000261102	-
ENSG00000152484	USP12
ENSG00000228664	-
ENSG00000237988	-
ENSG00000204688	OR2H1
ENSG00000277877	-
ENSG00000135506	OS9
ENSG00000218265	-
ENSG00000259134	-
ENSG00000271114	-
ENSG00000170647	-
ENSG00000199461	-
ENSG00000250826	-
ENSG00000156990	RPUSD3
ENSG00000253420	-
ENSG00000237104	-
ENSG00000206659	-
ENSG00000043591	ADRB1
ENSG00000211727	-
ENSG00000148680	HTR7
ENSG00000211884	-
ENSG00000215268	-
ENSG00000251026	-
ENSG00000237716	-
ENSG00000270553	-
ENSG00000200072	-
ENSG00000120149	MSX2
ENSG00000250170	-
ENSG00000234427	-
ENSG00000167257	RNF214
ENSG00000196591	HDAC2
ENSG00000087884	AAMDC
ENSG00000137760	ALKBH8
ENSG00000085644	ZNF213
ENSG00000134438	RAX
ENSG00000100104	SRRD
ENSG00000171603	CLSTN1
ENSG00000232519	-
ENSG00000238099	-
ENSG00000273805	-
ENSG00000173442	EHBP1L1
ENSG00000273327	-
ENSG00000113555	PCDH12
ENSG00000114698	PLSCR4
ENSG00000279067	-
ENSG00000278905	-
ENSG00000065361	ERBB3
ENSG00000267919	-
ENSG00000143344	RGL1
ENSG00000227021	-
ENSG00000260131	-
ENSG00000244239	-
ENSG00000249379	LOC105375095
ENSG00000225300	-
ENSG00000077092	RARB
ENSG00000200063	-
ENSG00000274727	-
ENSG00000198440	ZNF583
ENSG00000090013	BLVRB
ENSG00000266830	-
ENSG00000175970	UNC119B
ENSG00000277102	-
ENSG00000250560	-
ENSG00000231845	-
ENSG00000182568	SATB1
ENSG00000181689	-
ENSG00000273609	-
ENSG00000258754	-
ENSG00000226430	USP17L7; USP17L4
ENSG00000223375	-
ENSG00000157470	FAM81A
ENSG00000276866	-
ENSG00000275993	SIK1B
ENSG00000272923	-
ENSG00000140968	IRF8
ENSG00000260141	-
ENSG00000281587	-
ENSG00000256379	-
ENSG00000253729	PRKDC
ENSG00000275830	-
ENSG00000253674	-
ENSG00000264599	-
ENSG00000261432	-
ENSG00000092295	TGM1
ENSG00000115548	KDM3A
ENSG00000276039	-
ENSG00000196967	ZNF585A
ENSG00000233339	-
ENSG00000213073	-
ENSG00000206995	-
ENSG00000260702	-
ENSG00000152580	IGSF10
ENSG00000280399	-
ENSG00000133027	PEMT
ENSG00000252481	-
ENSG00000229808	-
ENSG00000265039	-
ENSG00000013523	ANGEL1
ENSG00000197891	SLC22A12
ENSG00000181449	SOX2
ENSG00000238512	-
ENSG00000271194	-
ENSG00000111752	PHC1
ENSG00000137766	UNC13C
ENSG00000252324	-
ENSG00000253602	-
ENSG00000250342	-
ENSG00000228750	-
ENSG00000233457	-
ENSG00000257292	-
ENSG00000168255	-
ENSG00000100218	RSPH14
ENSG00000248494	-
ENSG00000157303	SUSD3
ENSG00000231586	-
ENSG00000235521	-
ENSG00000224807	-
ENSG00000260669	-
ENSG00000232952	-
ENSG00000217648	-
ENSG00000196844	PATE2
ENSG00000221698	-
ENSG00000260103	-
ENSG00000188610	FAM72B
ENSG00000273665	-
ENSG00000252614	-
ENSG00000241973	PI4KA
ENSG00000229172	-
ENSG00000073921	PICALM
ENSG00000249621	-
ENSG00000106682	EIF4H
ENSG00000270202	-
ENSG00000171481	OR1L3
ENSG00000136193	SCRN1
ENSG00000253252	-
ENSG00000227088	-
ENSG00000120088	LINC02210-CRHR1; CRHR1
ENSG00000103200	-
ENSG00000175485	OR52W1
ENSG00000241963	-
ENSG00000234371	-
ENSG00000260859	-
ENSG00000250669	-
ENSG00000250068	-
ENSG00000257568	-
ENSG00000244215	-
ENSG00000265137	-
ENSG00000250734	-
ENSG00000182004	SNRPE
ENSG00000260734	TLE7
ENSG00000280385	-
ENSG00000237031	-
ENSG00000166546	BEAN1
ENSG00000251991	-
ENSG00000112837	TBX18
ENSG00000259047	-
ENSG00000257844	-
ENSG00000160408	ST6GALNAC6
ENSG00000226717	-
ENSG00000170323	FABP4
ENSG00000273915	-
ENSG00000157617	C2CD2
ENSG00000188612	SUMO2
ENSG00000279189	-
ENSG00000067048	DDX3Y
ENSG00000271774	-
ENSG00000249488	-
ENSG00000236497	-
ENSG00000201356	-
ENSG00000228590	-
ENSG00000272426	-
ENSG00000004777	ARHGAP33
ENSG00000265688	-
ENSG00000049540	ELN
ENSG00000201511	-
ENSG00000226348	-
ENSG00000232316	-
ENSG00000108958	-
ENSG00000143768	LEFTY2
ENSG00000214708	-
ENSG00000160218	TRAPPC10
ENSG00000234039	-
ENSG00000213880	-
ENSG00000218803	-
ENSG00000224655	-
ENSG00000124334	IL9R
ENSG00000229250	-
ENSG00000137574	TGS1
ENSG00000275121	-
ENSG00000252401	-
ENSG00000276642	-
ENSG00000124357	NAGK
ENSG00000275126	H4C13
ENSG00000132386	SERPINF1
ENSG00000171681	ATF7IP
ENSG00000182700	IGIP
ENSG00000180891	CUEDC1
ENSG00000146856	AGBL3
ENSG00000116205	TCEANC2
ENSG00000241438	-
ENSG00000138028	CGREF1
ENSG00000202339	-
ENSG00000167770	OTUB1
ENSG00000156172	C8orf37
ENSG00000224409	-
ENSG00000240268	-
ENSG00000222489	-
ENSG00000236643	-
ENSG00000259201	-
ENSG00000122254	HS3ST2
ENSG00000221025	-
ENSG00000158497	HMHB1
ENSG00000260698	-
ENSG00000276386	-
ENSG00000244057	LCE3C
ENSG00000163840	DTX3L
ENSG00000178458	-
ENSG00000252580	-
ENSG00000221470	-
ENSG00000142700	DMRTA2
ENSG00000275089	-
ENSG00000179913	B3GNT3
ENSG00000184203	PPP1R2
ENSG00000228002	-
ENSG00000180229	-
ENSG00000090554	FLT3LG
ENSG00000255786	-
ENSG00000230275	-
ENSG00000249216	-
ENSG00000122203	KIAA1191
ENSG00000266166	-
ENSG00000109163	GNRHR
ENSG00000255302	EID1
ENSG00000207222	-
ENSG00000271215	-
ENSG00000147573	TRIM55
ENSG00000223722	-
ENSG00000278405	-
ENSG00000213077	-
ENSG00000240163	-
ENSG00000180663	VN1R3
ENSG00000169976	SF3B5
ENSG00000233594	-
ENSG00000248712	CCDC153
ENSG00000140092	FBLN5
ENSG00000005007	UPF1
ENSG00000223754	-
ENSG00000238142	-
ENSG00000117400	MPL
ENSG00000187672	ERC2
ENSG00000235403	-
ENSG00000272114	-
ENSG00000214578	-
ENSG00000261826	-
ENSG00000172113	NME6
ENSG00000237389	-
ENSG00000266760	-
ENSG00000139496	NUP58
ENSG00000230913	-
ENSG00000213601	-
ENSG00000256484	-
ENSG00000222649	-
ENSG00000200227	-
ENSG00000188660	-
ENSG00000264678	-
ENSG00000229278	-
ENSG00000113300	CNOT6
ENSG00000242423	-
ENSG00000238551	-
ENSG00000229522	-
ENSG00000101447	FAM83D
ENSG00000273247	-
ENSG00000221949	-
ENSG00000273872	-
ENSG00000250588	-
ENSG00000186777	ZNF732
ENSG00000261266	-
ENSG00000269019	-
ENSG00000254670	-
ENSG00000149292	TTC12
ENSG00000219361	-
ENSG00000237835	-
ENSG00000254305	-
ENSG00000268416	-
ENSG00000232412	-
ENSG00000227473	-
ENSG00000198526	-
ENSG00000138744	NAAA
ENSG00000273957	-
ENSG00000182351	-
ENSG00000223660	-
ENSG00000269910	-
ENSG00000261127	-
ENSG00000222220	-
ENSG00000254596	-
ENSG00000266201	-
ENSG00000276683	-
ENSG00000166166	TRMT61A
ENSG00000252022	-
ENSG00000275236	-
ENSG00000105701	FKBP8
ENSG00000265174	-
ENSG00000145349	CAMK2D
ENSG00000276693	-
ENSG00000263450	-
ENSG00000227392	-
ENSG00000260886	-
ENSG00000248993	-
ENSG00000279069	-
ENSG00000236957	-
ENSG00000212527	-
ENSG00000227742	-
ENSG00000223421	-
ENSG00000233522	-
ENSG00000273792	-
ENSG00000257504	-
ENSG00000139725	RHOF
ENSG00000229143	-
ENSG00000198983	-
ENSG00000127526	SLC35E1
ENSG00000241227	-
ENSG00000263820	-
ENSG00000249018	-
ENSG00000233941	-
ENSG00000267898	-
ENSG00000273071	-
ENSG00000235337	-
ENSG00000259819	-
ENSG00000264984	-
ENSG00000261490	-
ENSG00000253840	-
ENSG00000238998	-
ENSG00000149231	CCDC82
ENSG00000253585	-
ENSG00000273065	-
ENSG00000102683	SGCG
ENSG00000238107	-
ENSG00000167780	SOAT2
ENSG00000214121	-
ENSG00000234200	-
ENSG00000235609	-
ENSG00000152154	TMEM178A
ENSG00000007174	DNAH9
ENSG00000104979	C19orf53
ENSG00000248242	-
ENSG00000203886	-
ENSG00000278112	-
ENSG00000265344	-
ENSG00000233533	-
ENSG00000115085	ZAP70
ENSG00000243819	-
ENSG00000207193	-
ENSG00000275816	-
ENSG00000242279	-
ENSG00000268997	-
ENSG00000157680	DGKI
ENSG00000096092	TMEM14A
ENSG00000267589	-
ENSG00000162444	RBP7
ENSG00000251555	-
ENSG00000065491	TBC1D22B
ENSG00000179091	CYC1
ENSG00000232286	-
ENSG00000249400	-
ENSG00000221771	-
ENSG00000166164	BRD7
ENSG00000259800	-
ENSG00000237297	-
ENSG00000220771	-
ENSG00000086475	SEPHS1
ENSG00000231132	-
ENSG00000259375	-
ENSG00000169251	NMD3
ENSG00000139324	TMTC3
ENSG00000234911	-
ENSG00000270135	-
ENSG00000198128	OR2L3
ENSG00000267595	-
ENSG00000263375	-
ENSG00000232895	-
ENSG00000101188	NTSR1
ENSG00000230289	-
ENSG00000227683	-
ENSG00000261444	-
ENSG00000280116	-
ENSG00000256769	-
ENSG00000271639	-
ENSG00000201314	-
ENSG00000127870	RNF6
ENSG00000278398	-
ENSG00000253576	-
ENSG00000180694	TMEM64
ENSG00000259361	-
ENSG00000273606	-
ENSG00000119844	AFTPH
ENSG00000237402	-
ENSG00000173826	KCNH6
ENSG00000226542	-
ENSG00000240436	-
ENSG00000264301	-
ENSG00000145592	RPL37
ENSG00000061273	HDAC7
ENSG00000257366	-
ENSG00000225609	-
ENSG00000261656	-
ENSG00000180176	TH
ENSG00000108515	ENO3
ENSG00000201143	-
ENSG00000261476	-
ENSG00000158055	GRHL3
ENSG00000120160	EQTN
ENSG00000223063	-
ENSG00000160753	RUSC1
ENSG00000271332	-
ENSG00000267006	-
ENSG00000204272	NBDY
ENSG00000116586	LAMTOR2
ENSG00000178395	CCDC185
ENSG00000274294	-
ENSG00000254112	-
ENSG00000254828	-
ENSG00000243081	-
ENSG00000116574	RHOU
ENSG00000136840	ST6GALNAC4
ENSG00000261685	-
ENSG00000132676	DAP3
ENSG00000274509	-
ENSG00000255443	-
ENSG00000232949	-
ENSG00000269651	-
ENSG00000150076	-
ENSG00000212529	-
ENSG00000153944	MSI2
ENSG00000163273	NPPC
ENSG00000170923	OR7G2
ENSG00000270878	-
ENSG00000273697	-
ENSG00000130826	DKC1
ENSG00000217716	-
ENSG00000272259	-
ENSG00000250828	-
ENSG00000254714	-
ENSG00000226134	-
ENSG00000164944	VIRMA
ENSG00000223959	-
ENSG00000232185	-
ENSG00000204657	OR2H2
ENSG00000172738	TMEM217
ENSG00000181965	NEUROG1
ENSG00000010810	FYN
ENSG00000221338	-
ENSG00000235254	-
ENSG00000254823	-
ENSG00000207027	-
ENSG00000188716	DUPD1
ENSG00000224549	-
ENSG00000189350	TOGARAM2
ENSG00000263199	-
ENSG00000226699	-
ENSG00000258268	-
ENSG00000244274	DBNDD2
ENSG00000255974	CYP2A6
ENSG00000196597	ZNF782
ENSG00000112667	DNPH1
ENSG00000265885	-
ENSG00000243817	-
ENSG00000257264	-
ENSG00000145414	NAF1
ENSG00000279021	-
ENSG00000267743	-
ENSG00000207131	-
ENSG00000232661	-
ENSG00000116584	ARHGEF2
ENSG00000178917	ZNF852
ENSG00000267030	-
ENSG00000274872	-
ENSG00000271917	-
ENSG00000208022	-
ENSG00000251468	-
ENSG00000075213	SEMA3A
ENSG00000226296	-
ENSG00000226476	-
ENSG00000237816	-
ENSG00000166548	TK2
ENSG00000177688	SUMO4
ENSG00000234735	-
ENSG00000279588	-
ENSG00000262529	-
ENSG00000199095	-
